"Timepoint","Study","Panel","VarSet","dv","group","n1","mean1","sd1","n2","mean2","sd2","t","df","p","cohens_d","hedges_g","levene_p","shapiro_p","bf10","q"
"Pre","Losers","HighPD_SightedVsBlind","AU","AU05_UpperLidRaiser","Sighted vs Blind",84,0.0251251179426997,0.0439660977072206,80,0.0483426577922908,0.0788892409793504,-2.31245326713435,122.451988833976,0.0224222336714509,-0.365946240687071,-0.364249426588058,0.0456418953363374,2.63591084850821e-19,2.07976665551614,0.064063524775574
"Pre","Losers","HighPD_SightedVsBlind","AU","AU06_CheekRaiser","Sighted vs Blind",84,0.020961759960889,0.0288146033417813,80,0.037247811951112,0.0385467576479562,-3.0529364280397,146.080298064465,0.00269324168232984,-0.480255011455882,-0.478028172144649,0.0169108611531184,1.93147113816354e-13,12.3094141054391,0.0269324168232984
"Pre","Losers","HighPD_SightedVsBlind","AU","AU07_LidTightener","Sighted vs Blind",84,0.0692597073993126,0.0735849999300936,80,0.0916523201593119,0.0775499903207432,-1.89498391650459,160.34973423867,0.0598942878205831,-0.296416006989493,-0.295041589646419,0.219740957828225,4.25844844188752e-11,0.882408215959521,0.133098417379074
"Pre","Losers","HighPD_SightedVsBlind","AU","AU09_NoseWrinkler","Sighted vs Blind",84,0.00572555475296167,0.00963637666778485,80,0.0191006267265569,0.0342032021362588,-3.37248136128337,90.9013505240511,0.00109585344713495,-0.537996830160129,-0.535502254440685,0.00233143658053028,4.43349358403659e-19,35.732749554152,0.021917068942699
"Pre","Losers","HighPD_SightedVsBlind","AU","AU10_UpperLipRaiser","Sighted vs Blind",84,0.0393339758811197,0.0413075888886597,80,0.0607627179741026,0.0560366442171757,-2.77653087993458,144.970539486623,0.00622016441268747,-0.436911106875535,-0.434885243937935,0.0932244830509312,1.30654260287223e-12,5.94959889563087,0.0297225252549101
"Pre","Losers","HighPD_SightedVsBlind","AU","AU12_LipCornerPuller","Sighted vs Blind",84,0.0580230805877557,0.0742994105965954,80,0.100048071115709,0.117710939749257,-2.7188405624896,132.208654256432,0.00743063131372752,-0.429246165930694,-0.427255843677537,0.00737170916471886,3.80722726399257e-13,5.26665771568632,0.0297225252549101
"Pre","Losers","HighPD_SightedVsBlind","AU","AU14_Dimpler","Sighted vs Blind",84,0.0162069925120053,0.0193776219224034,80,0.0230010045258678,0.0251385852066989,-1.93174685016246,148.458673688014,0.0552955157255865,-0.303669200390317,-0.302261151547704,0.257760602464437,6.01773242606503e-16,0.957165892236077,0.133098417379074
"Pre","Losers","HighPD_SightedVsBlind","AU","AU15_LipCornerDepressor","Sighted vs Blind",84,0.018215507133255,0.0416502828708716,80,0.0192539913062977,0.0249317085591385,-0.194793968749049,136.851199833063,0.845843132603536,-0.0300800126695084,-0.029940538113081,0.811586504523459,6.2811764228029e-22,0.171618800732471,0.939825702892818
"Pre","Losers","HighPD_SightedVsBlind","AU","AU17_ChinRaiser","Sighted vs Blind",84,0.0590454111070255,0.0707824494785404,80,0.0921588443956951,0.0981250357709432,-2.4681211107552,143.22249110429,0.0147597787761389,-0.388567489047821,-0.386765785080057,0.0384729689075578,1.41245495942937e-13,2.85263758923873,0.0491992625871297
"Pre","Losers","HighPD_SightedVsBlind","AU","AU18_LipPucker","Sighted vs Blind",84,0.041085247357459,0.0481617015865701,80,0.0386891942160522,0.0455784839892862,0.327333445435089,161.994101742858,0.743838311769023,0.0510670433148987,0.0508302564061743,0.655898199776548,2.03959910496537e-14,0.177251971472185,0.87510389619885
"Pre","Losers","HighPD_SightedVsBlind","AU","AU20_LipStretcher","Sighted vs Blind",84,0.0290937446151091,0.0801780936236735,80,0.0198927489088425,0.0236609804765664,1.00674275868679,98.012267121002,0.316537400173492,0.154065485851632,0.153351117292814,0.250974814396327,1.48756568599637e-23,0.264409353614975,0.452196285962132
"Pre","Losers","HighPD_SightedVsBlind","AU","AU23_LipTightener","Sighted vs Blind",84,0.0269104983314319,0.034137000109124,80,0.0514973749883746,0.0732390113233514,-2.73318400428744,110.568069822637,0.00730531989618626,-0.433771395375303,-0.431760090605402,0.0545293747381706,6.43991524943038e-19,5.65837305465188,0.0297225252549101
"Pre","Losers","HighPD_SightedVsBlind","AU","AU24_LipPressor","Sighted vs Blind",84,0.0646590658008892,0.0779579042890116,80,0.0799402874841993,0.0766192902635028,-1.26584584863416,161.836592392853,0.207387504095167,-0.197666708895621,-0.196750170832735,0.921028126484262,1.17616149702478e-13,0.353154280061057,0.345645840158612
"Pre","Losers","HighPD_SightedVsBlind","AU","AU25_LipsPart","Sighted vs Blind",84,0.125753488225125,0.170397663961697,80,0.0853630137501639,0.155891444819941,1.58493266755313,161.743648978073,0.114934848968439,0.24705993352319,0.245914369689234,0.148947431130807,3.53337678272093e-16,0.533862253118451,0.208972452669889
"Pre","Losers","HighPD_SightedVsBlind","AU","AU26_JawDrop","Sighted vs Blind",84,0.0890979351190027,0.144991482803956,80,0.0542211123937575,0.103162828119186,1.78142407713612,150.124571330606,0.0768650799676276,0.276064767545469,0.274784714527484,0.0441078562722899,5.37303571857976e-19,0.709581203670226,0.153730159935255
"Pre","Losers","HighPD_SightedVsBlind","AU","AU27_MouthStretch","Sighted vs Blind",84,0.00471679531322001,0.0260799758548456,80,0.00313058842310034,0.0185801823739109,0.450225729358886,150.216300125446,0.653196774866034,0.0697728225283951,0.0694493009401645,0.655737879167324,2.91090108161024e-26,0.185012773178185,0.86558293978804
"Pre","Losers","HighPD_SightedVsBlind","AU","AU43_EyeClosure","Sighted vs Blind",84,0.248445374011205,0.163380148613367,80,0.258313598570737,0.15557371840912,-0.396216971562486,161.999997201756,0.692466351830432,-0.061822842523839,-0.061536183284934,0.270038650758555,3.39326503767576e-08,0.181379837742736,0.86558293978804
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Neutral","Sighted vs Blind",64,0.560018949405303,0.211117697432661,55,0.619892890326335,0.220513588137296,-1.50603968658307,112.660541153429,0.134855725212591,-0.277830644591756,-0.27604586529031,0.515842652999337,0.0101304366273232,0.545607908702546,0.349992932503799
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Happy","Sighted vs Blind",64,0.153550008985475,0.204170847232347,55,0.0736013613047252,0.130372726568421,2.57982521305093,108.475318774106,0.0112224199501679,0.459361539230343,0.456410608571476,0.0229410324275128,9.464466911494e-13,3.13551620078905,0.101001779551511
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Sad","Sighted vs Blind",64,0.0336512050246808,0.0364697728755983,55,0.0384759048437795,0.0616997328471885,-0.508575007729148,84.7465607903458,0.612371584421821,-0.0970156225361004,-0.0963923958388664,0.149204662574804,1.42026998890364e-13,0.221824824212027,0.701266812719117
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Angry","Sighted vs Blind",64,0.0567983943209092,0.0864686144244517,55,0.038623070929242,0.0495074706838231,1.43068978599215,102.782019281135,0.155552414446133,0.253089937492964,0.251464092070097,0.188710823892471,1.08780550617654e-14,0.458618947793364,0.349992932503799
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Surprised","Sighted vs Blind",64,0.0172163486270158,0.0303765715700759,55,0.0106903512714188,0.0328320345613879,1.11892445357284,111.125654226028,0.265585202805226,0.206953571727042,0.20562410552751,0.338871602922323,9.62435280712968e-19,0.346132092396755,0.39837780420784
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Scared","Sighted vs Blind",64,0.0115508342937059,0.0199425943374089,55,0.00971330604044229,0.0205905956417857,0.492460339548287,113.135991143696,0.623348277972548,0.0907679121159905,0.0901848206034681,0.783359441681772,4.42358902648279e-17,0.218377696906782,0.701266812719117
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Disgusted","Sighted vs Blind",64,0.0215403184577858,0.0354237191101691,55,0.0337162527944981,0.0627316520267247,-1.27528469436548,82.349760347441,0.205794529117065,-0.243911361919484,-0.242344479508867,0.113542010423113,1.06685544940304e-15,0.431737683418167,0.370430152410717
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Valence","Sighted vs Blind",64,0.0629073017934276,0.251652868582049,55,-0.00420455624458546,0.168924424677098,1.72802073263075,110.835578206867,0.086769594788064,0.308676816295904,0.306693881715844,0.0463558288247524,1.11429727224061e-07,0.692648918808668,0.349992932503799
"Pre","Losers","LowPD_SightedVsBlind","Emotions","Arousal","Sighted vs Blind",64,0.374305819963696,0.104576204654242,55,0.371672597797112,0.0887391581174853,0.148588762307977,116.985008114076,0.882133969756958,0.0269834150872375,0.0268100740909597,0.57022535370305,0.0417311882885909,0.197531061479859,0.882133969756958
"Pre","Losers","LowPD_SightedVsBlind","AU","AU01_InnerBrowRaiser","Sighted vs Blind",64,0.0488811604557839,0.056150913089631,55,0.0862199890783384,0.0940316374063859,-2.57645736142445,85.300723433556,0.0117025911255849,-0.491188633293651,-0.488033245927739,0.0153228252481938,2.30747997116525e-10,4.63100182076343,0.234051822511699
"Pre","Losers","LowPD_SightedVsBlind","AU","AU02_OuterBrowRaiser","Sighted vs Blind",64,0.0642824487362394,0.0721339498273021,55,0.0825472802170139,0.0773722555758937,-1.32455958189224,111.484090106465,0.188026134261678,-0.244845576538195,-0.243272692748871,0.24478193572951,5.07245421463614e-10,0.434356638957525,0.517348042924307
"Pre","Losers","LowPD_SightedVsBlind","AU","AU04_BrowLowerer","Sighted vs Blind",64,0.064860616869291,0.0888843513790995,55,0.0951932402930053,0.121674711418904,-1.53081639186664,97.3385102264649,0.129058355452876,-0.2880728539519,-0.28622227887298,0.27302386575924,1.80039839580017e-14,0.588998991277323,0.516233421811504
"Pre","Losers","LowPD_SightedVsBlind","AU","AU05_UpperLidRaiser","Sighted vs Blind",64,0.0260362631924701,0.0294434685195659,55,0.0324947977071036,0.0429942976035455,-0.940525918236852,93.3076758903814,0.349376406657631,-0.177767991774233,-0.176626013240351,0.236016572221525,8.36148787668812e-13,0.298144597785664,0.54566287068404
"Pre","Losers","LowPD_SightedVsBlind","AU","AU06_CheekRaiser","Sighted vs Blind",64,0.0601626973770192,0.0818739964013911,55,0.0544700804199974,0.0551183601861911,0.450073462515041,110.96516788366,0.653535511051631,0.0804120053489905,0.0798954400041362,0.702236010301772,1.56327772776405e-13,0.213269333745112,0.687932116896453
"Pre","Losers","LowPD_SightedVsBlind","AU","AU07_LidTightener","Sighted vs Blind",64,0.0736527158133195,0.0533432107453637,55,0.0959635384246171,0.0898923543259287,-1.61274441987953,84.9591113983067,0.110508711788771,-0.30757562111666,-0.305599760595568,0.0127335801630713,7.55352205020232e-09,0.68648536169271,0.516233421811504
"Pre","Losers","LowPD_SightedVsBlind","AU","AU09_NoseWrinkler","Sighted vs Blind",64,0.0101647325816509,0.0203922140825848,55,0.01576131943027,0.0263456271974853,-1.27999687768428,100.976598941207,0.203479097419439,-0.239893187555711,-0.238352117828373,0.139877410055431,4.17386887982391e-17,0.420760910002846,0.517348042924307
"Pre","Losers","LowPD_SightedVsBlind","AU","AU10_UpperLipRaiser","Sighted vs Blind",64,0.068054156329006,0.0532325028992262,55,0.0506993642730787,0.0507364581861742,1.81847763810963,115.724681353069,0.0715773994858792,0.3331351781694,0.330995123491653,0.373701748557165,3.59242976810224e-08,0.851512432851139,0.516233421811504
"Pre","Losers","LowPD_SightedVsBlind","AU","AU12_LipCornerPuller","Sighted vs Blind",64,0.16276731167283,0.171317246687405,55,0.138678382814542,0.145651904380431,0.829025221698926,116.989636116615,0.408778397209184,0.150570723692893,0.14960345994326,0.494668378741748,4.44594554780753e-11,0.264727652402098,0.54566287068404
"Pre","Losers","LowPD_SightedVsBlind","AU","AU14_Dimpler","Sighted vs Blind",64,0.0240852061074067,0.0213268495822532,55,0.0265377135696252,0.0314399994753251,-0.48972798108537,92.7228856592993,0.62548306333175,-0.0926213761413585,-0.092026378007688,0.127050422555532,1.21867441636965e-11,0.21937091564018,0.687932116896453
"Pre","Losers","LowPD_SightedVsBlind","AU","AU15_LipCornerDepressor","Sighted vs Blind",64,0.0145625758314664,0.0126503044581891,55,0.0125551626059704,0.0163844809800597,0.738868783696359,100.820026541629,0.461703352251157,0.138501370177125,0.137611639747722,0.977519313307011,1.25047254875036e-11,0.252702303483021,0.577129190313946
"Pre","Losers","LowPD_SightedVsBlind","AU","AU17_ChinRaiser","Sighted vs Blind",64,0.0803214172118341,0.0958581302808975,55,0.0668943772851158,0.0803567648467985,0.831147112918834,116.935827099398,0.407584430436052,0.150798468240089,0.149829741463386,0.615175765512262,9.54336273242651e-14,0.26496980580733,0.54566287068404
"Pre","Losers","LowPD_SightedVsBlind","AU","AU18_LipPucker","Sighted vs Blind",64,0.0402368301195187,0.0317968425360759,55,0.0531973330503211,0.0694933994996323,-1.27331122961914,73.1490678187494,0.206939217169723,-0.246105433092264,-0.244524456006018,0.0229537875876134,4.21551416289409e-12,0.437929398832921,0.517348042924307
